fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,density,OPTICS,"{'min_samples': 20, 'xi': 0.05}",14,-0.15820765559230882,1.3995972105640744,38.624657255591835,0.04508695298932423,0.2376530138709466,0.7092307692307692,0.3169230769230769,0.6076436202502,1975,0.6708860759493671,0.0729113924050633,20,144
XGB,model,GMM,"{'n_components': 3, 'covariance_type': 'full'}",3,0.27649329833010583,1.5273146848655148,490.0710913745778,0.21411265521708567,0.354195358641844,0.4172151898734177,1.1792405063291138,1.677098156891272,1975,0.0,0.49670886075949366,384,981
XGB,model,GMM,"{'n_components': 3, 'covariance_type': 'tied'}",3,0.2767240481243403,1.5267060388302653,490.3487624256238,0.21381658834651024,0.3519546508588908,0.41670886075949365,1.179746835443038,1.6772491040277904,1975,0.0,0.49670886075949366,385,981
XGB,model,GMM,"{'n_components': 3, 'covariance_type': 'diag'}",3,0.27649329833010583,1.5273146848655148,490.0710913745778,0.21411265521708567,0.354195358641844,0.4172151898734177,1.1792405063291138,1.677098156891272,1975,0.0,0.49670886075949366,384,981
XGB,model,GMM,"{'n_components': 3, 'covariance_type': 'spherical'}",3,0.17724540397993652,1.2935651956282963,292.5413119689981,0.1773586622744153,0.36940054791531307,0.42632911392405065,1.1443037974683545,1.6651300933705153,1975,0.0,0.7078481012658228,225,1398
XGB,model,GMM,"{'n_components': 5, 'covariance_type': 'full'}",5,0.2707634412463688,4.892581075900139,291.86860206511915,0.23645062279431955,0.37276951819621923,0.47139240506329116,1.0248101265822784,1.5297886012639008,1975,0.0,0.44151898734177214,67,872
XGB,model,GMM,"{'n_components': 5, 'covariance_type': 'tied'}",5,0.23499460699553743,1.4722318870523714,370.1547763652368,0.28587015549424905,0.40080667205746023,0.5169620253164557,0.8486075949367089,1.3331223461758555,1975,0.0,0.3473417721518987,28,686
XGB,model,GMM,"{'n_components': 5, 'covariance_type': 'diag'}",5,0.2821667308419386,3.269467582930923,312.7515666203969,0.22730069629476227,0.36206965706187755,0.4607594936708861,1.0425316455696203,1.5372176081100373,1975,0.0,0.45721518987341775,32,903
XGB,model,GMM,"{'n_components': 5, 'covariance_type': 'spherical'}",5,0.24029088190108636,2.4007449355450428,310.6332458202235,0.3641502530317837,0.4490823820378902,0.5559493670886076,0.5777215189873418,0.9680987500629353,1975,0.0,0.27139240506329115,221,536
XGB,model,GMM,"{'n_components': 7, 'covariance_type': 'full'}",7,0.24602811558916313,1.5990564354299188,321.4461521308898,0.31439709251113707,0.48636090178672525,0.6096202531645569,0.5215189873417722,0.9090264649195042,1975,0.0,0.2972151898734177,36,587
