fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
DT,density,DBSCAN,"{'eps': 1.4, 'min_samples': 20}",8,0.18268542336213642,2.298015521341985,136.34020795348894,0.11683927290628471,0.2935705244562126,0.4282560706401766,0.8642384105960265,1.2457433040923596,1975,0.08253164556962025,0.48050632911392405,20,949
DT,density,OPTICS,"{'min_samples': 5, 'xi': 0.03}",113,-0.16783671469212277,1.2131167702419858,16.850336174989206,0.011954393296516767,0.30447091410152965,0.9131799163179917,0.09205020920502092,0.3329844757460415,1975,0.5159493670886076,0.014177215189873417,5,28
DT,density,OPTICS,"{'min_samples': 5, 'xi': 0.05}",107,-0.19070379941158772,1.2082685412329555,16.89498522752201,0.009308651014524267,0.2976441826706341,0.9100877192982456,0.09539473684210527,0.3393104462691481,1975,0.5382278481012658,0.014177215189873417,5,28
DT,density,OPTICS,"{'min_samples': 10, 'xi': 0.03}",40,-0.14318194715280874,1.4520291169393296,31.68610762297354,0.03199140106815367,0.2837048920833616,0.7705943691345151,0.28362877997914493,0.6788937821678075,1975,0.5144303797468355,0.026329113924050632,11,52
DT,density,OPTICS,"{'min_samples': 10, 'xi': 0.05}",37,-0.22883420174053315,1.3799319320232748,28.813709361449327,0.02147455829722582,0.25874178392564523,0.7672955974842768,0.2981132075471698,0.7155065936346018,1975,0.5974683544303797,0.026329113924050632,11,52
DT,density,OPTICS,"{'min_samples': 20, 'xi': 0.03}",22,-0.1851381812677872,1.2979337297220936,46.77740759837671,0.03526933281853952,0.28627140421520303,0.8277703604806409,0.2349799732977303,0.6697746866231371,1975,0.6207594936708861,0.033924050632911394,20,67
DT,density,OPTICS,"{'min_samples': 20, 'xi': 0.05}",17,-0.015878938234015875,1.2548836241084471,79.46041380120325,0.07656825805465857,0.29175471884498827,0.7026737967914438,0.3786096256684492,0.7943651822560884,1975,0.5265822784810127,0.08556962025316456,21,169
DT,model,GMM,"{'n_components': 3, 'covariance_type': 'full'}",3,0.23307793523139977,1.3178511401817776,218.03229685016908,0.0465813285810072,0.18666552528730906,0.32556962025316455,1.2774683544303798,1.704944410541873,1975,0.0,0.8881012658227848,24,1754
DT,model,GMM,"{'n_components': 3, 'covariance_type': 'tied'}",3,0.31335756250241603,1.1299250461577122,480.8980301522983,0.06618102207614893,0.08542004904564067,0.31291139240506327,1.5134177215189872,2.019775648651621,1975,0.0,0.5640506329113925,24,1114
DT,model,GMM,"{'n_components': 3, 'covariance_type': 'diag'}",3,0.4797863380125418,1.6739975611434612,174.9245567738444,0.0008862014863002717,0.015813606618616475,0.23544303797468355,1.36,1.7242866806195614,1975,0.0,0.9610126582278481,24,1898
