segmentId,name_vn,lat_start,lon_start,lat_end,lon_end,speedLimit,currentSpeed,freeFlowSpeed,congestionIndex,trafficVolume,crossTime,traffic_label,cluster_label_RF,speed_drop,congestion_level_desc,congestion_score
2016fae29720e80048b5a8d7ea8a84a8,Đường Tân Vĩnh,10.7564549,106.7023549,10.757461,106.7015563,50.0,16.0,33.0,0.4848484848484848,1930.91,0.1124999999999999,B,0,17.0,Đông,0.3525522499652841
3ef73e396466c2064083ffd1d6d7db30,Đường Bành Văn Trân,10.7904195,106.6569689,10.7883571,106.657746,50.0,20.0,34.0,0.5882352941176471,1101.18,0.09,C,0,14.0,Trung bình,0.3462239403045396
c6a567f43c47b41238fa4ec6b881889a,Đường Nguyễn Tất Thành,10.7650945,106.7071763,10.7578081,106.7164541,50.0,16.0,36.0,0.4444444444444444,2040.0,0.1124999999999999,B,0,20.0,Đông,0.3644155333038111
45b1b3b95545b4b05224dd0d92480fd6,Phan Văn Đối,10.8296291,106.5950621,10.8295371,106.5949971,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
2b4070260e2726ad3905ed6b34017434,Hẻm 10 Xa Lộ Hà Nội,10.855961,106.7849851,10.8578137,106.788085,55.0,35.0,45.5,0.7692307692307693,1163.08,0.0514285714285714,E,4,10.5,Thông thoáng,0.4104920293012986
05aedb10f20e8c3eb8a216b9c3334501,Đường Cao Tốc Thành phố Hồ Chí Minh-Long Thành-Dầu Giây,10.7859271,106.8534308,10.7963832,106.7909752,85.0,62.0,70.0,0.8857142857142857,848.57,0.0290322580645161,E,4,8.0,Thông thoáng,0.43579579427513604
d9e1d8b94cec807a05fc468dc86b9c78,Đường Hoàng Diệu,10.7610014,106.7004904,10.7610792,106.7004391,50.0,12.5,26.0,0.4807692307692308,2589.23,0.144,B,0,13.5,Đông,0.3419053626514702
71f93cf8ea9aaf48105f9b0698e6d2d9,Tô Hiến Thành,10.7736176,106.6614007,10.7768372,106.664107,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
3d0fa54c033be561ff58713143b26e73,Cao Tốc Thành Phố Hồ Chí Minh-Trung Lương,10.6887747,106.5896523,10.6894658,106.5930448,45.0,29.0,43.0,0.6744186046511628,946.05,0.0620689655172413,D,4,14.0,Tương đối thoáng,0.38583651083120496
cb19f4ec4fb65fd0ede65fb5ba4bb487,Lý Chính Thắng,10.788335,106.6850959,10.7885356,106.6851801,60.0,0.0,0.0,1.0,2700.0,,A,2,0.0,Rất đông / kẹt xe,0.49022086762401035
8f74804e41a4d09c93121dec7f75639b,Trần Minh Quyền,10.771263,106.6737333,10.770053,106.6752791,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
edd04a4ad93a14c44c8817dc0837f268,Đường Lê Đại Hành,10.7597225,106.6587965,10.7552474,106.6584197,50.0,16.0,31.0,0.5161290322580645,2461.94,0.1124999999999999,B,0,15.0,Đông,0.37022018344689084
41723ba1c376e35d2c57eeffc1efaf49,Cách Mạng Tháng Tám,10.7827246,106.6724641,10.7822806,106.6732878,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
0da7a0c372bed2f60ce19a48bf5305e9,Nguyễn Trọng Tuyển,10.7983381,106.6674578,10.7980849,106.6699079,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
e23d7725d49882c6f00ded48b8b3c83a,Đường Vân Côi,10.7883735,106.6565352,10.7877277,106.6560806,50.0,20.5,34.5,0.5942028985507246,1090.43,0.0878048780487804,C,0,14.0,Trung bình,0.34896651934490475
781c8b16c457964f56e5df5fe4d2fe98,Đường Bờ Bao Tân Thắng,10.8011202,106.6193571,10.8012387,106.6193967,50.0,22.0,35.0,0.6285714285714286,1028.57,0.0818181818181818,C,0,13.0,Trung bình,0.35508609143019115
159f25108169fb3c404f3cfcec9c30d2,Đường Phạm Văn Đồng,10.8666573,106.7617638,10.8185142,106.6869633,50.0,32.0,42.0,0.7619047619047619,788.57,0.0562499999999999,E,4,10.0,Thông thoáng,0.38733804545386585
b53cf89bf433baa10711717ee40602f8,Cầu Bình Triệu 2,10.8235017,106.7135696,10.8190196,106.7129039,50.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
46fc423d727b252cc98937db8a8b6798,Lý Thường Kiệt,10.7592404,106.6612178,10.7571594,106.6618976,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
cb4335a416d83971695b8a9fe1614d99,Lý Thường Kiệt,10.8866826,106.5896647,10.7757808,106.6565902,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
b38f64d6ca9f83b275adfe80fb653f6f,Đường Quốc Lộ 1K,10.8883021,106.7760528,10.8882135,106.7761239,50.0,30.5,45.0,0.6777777777777778,2350.0,0.0590163934426229,D,4,14.5,Tương đối thoáng,0.4465829242311166
e62b460cb5dfffa330bf11b4536e472d,Đặng Văn Bi,10.8422045,106.7634239,10.8421583,106.7634728,50.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
bf49a14c2b009c4a36d6796e6015b9f2,Đường Lý Thái Tổ,10.7680397,106.667873,10.7681015,106.6679949,50.0,21.0,34.5,0.6086956521739131,2128.7,0.0857142857142857,C,0,13.5,Trung bình,0.39182640547822284
c95548f592ae75b176d1b311b379afb2,Tô Ký,10.8876775,106.6024445,10.8527736,106.6262305,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
51d905077b9a55d0a107c12a6f045eb1,Đường Lái Thiêu 113,10.8877621,106.6998839,10.8886155,106.6944551,50.0,31.0,48.0,0.6458333333333334,2992.5,0.0580645161290322,D,4,17.0,Tương đối thoáng,0.4786490137114202
7ad3cce7b24417a8603842e257daea43,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,10.7917928,106.8178476,10.786298,106.8450235,120.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
5d8b247037cfbb3cd4864f4597a29aa7,Đường Lạc Long Quân,10.7664078,106.6422822,10.7632226,106.6421549,50.0,18.0,32.0,0.5625,2295.0,0.1,B,0,14.0,Đông,0.3786379755228324
3c0167e8901fdb249e907289256872ee,Đường 3 Tháng 2,10.7776498,106.6811565,10.7575536,106.6482993,50.0,20.0,32.5,0.6153846153846154,2630.77,0.09,C,0,12.5,Trung bình,0.40504543736988957
a333685ffb8d0df90a7394f1e42a388a,Bến Cát,10.7852199,106.6568031,10.7851391,106.6568613,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
64991b3007d81e6b8fbb43f1a76dceeb,Đường Trần Phú,10.757428,106.6739837,10.7526071,106.6683833,50.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
b55e682daf84d7d0f78c7de5786ed240,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,10.7860991,106.8473249,10.7866225,106.843937,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
1171672493fa5b8fbd4b784a3056fee0,Đường Lê Văn Việt,10.8389857,106.768291,10.8488622,106.7742039,50.0,40.0,49.0,0.8163265306122449,2071.84,0.045,E,4,9.0,Thông thoáng,0.45592916087418767
bcc920cc86be8735dfd10dea8cc8b01a,Đường Xa Lộ Hà Nội,10.8187919,106.7581999,10.8418294,106.7695847,55.0,39.0,49.0,0.7959183673469388,2182.04,0.0461538461538461,E,4,10.0,Thông thoáng,0.4590588666159543
29dea696b73d817af6c22452c91b2b3f,Đường Nguyễn Chí Thanh,10.7607311,106.6727534,10.7607915,106.6740891,55.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
a361dcc42a688b832c9e1eabc017ebd9,Đường Hoàng Quốc Việt,10.7087139,106.7318964,10.7130973,106.7314656,55.0,24.0,37.0,0.6486486486486487,1488.65,0.075,D,4,13.0,Tương đối thoáng,0.3834463990915296
4ff1c86146a8f15a787642fe50ee30d5,Đường Xa Lộ Hà Nội,10.8020857,106.7438001,10.8006952,106.7363742,55.0,33.0,50.0,0.66,1458.0,0.0545454545454545,E,4,17.0,Thông thoáng,0.4269795684062044
148e250a25be8ebb375a477a09e79c50,Đường Đỗ Xuân Hợp,10.8324177,106.7672026,10.8188716,106.7582527,55.0,31.5,43.0,0.7325581395348837,1682.79,0.0571428571428571,E,4,11.5,Thông thoáng,0.42080634503454645
175ae2ba6f1197c63b44b93c36cd637d,Trường Chinh,10.832788,106.6218498,10.8311999,106.6227295,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
16155de97876bdd1fe650e7744c21aa1,Đường Hồng Đức,10.8415062,106.7687324,10.8496688,106.773359,50.0,37.5,44.5,0.8426966292134831,1286.29,0.048,E,4,7.0,Thông thoáng,0.42023734704041094
e99983bb87cba148ff3645de7da54618,Đường Đồng Văn Cống,10.7698762,106.7752086,10.7698083,106.775235,55.0,14.0,32.0,0.4375,2058.75,0.1285714285714286,B,0,18.0,Đông,0.34210978308746776
2b065232c5b3ce59f240ba6117083449,Đường Phạm Văn Đồng,10.8701199,106.7633832,10.8641108,106.7571974,50.0,31.0,41.0,0.7560975609756098,799.02,0.0580645161290322,D,4,10.0,Tương đối thoáng,0.3846687582634834
ad618e33678436ff8f07f7f837cacf90,Nguyễn Thị Nhỏ,10.7544346,106.6508617,10.758499,106.6513356,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
93c02284c0d51d86197a2bdc052a0c3f,Đường Phạm Hùng,10.7460556,106.6689199,10.7416454,106.668879,50.0,18.0,33.0,0.5454545454545454,1767.27,0.1,B,0,15.0,Đông,0.3589506805649587
308acee2fda85ded85fe59bdee90a062,Phường An Phú Đông,10.8643469,106.6941172,10.8519273,106.6913666,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
e27d6a4a5936730ac37ebe037fc302d2,Cầu Văn Thánh 2,10.7894924,106.7121753,10.7892164,106.7138262,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
96aa53044924ad12b8cb081060a5ead3,Đường Linh Trung,10.8565707,106.7843268,10.8603829,106.7908151,50.0,41.0,48.0,0.8541666666666666,933.75,0.0439024390243902,E,4,7.0,Thông thoáng,0.4127128605841957
19159488838aabb5e7b22630b92d0b76,Đường Số 32,10.7406127,106.699903,10.7394635,106.7068498,50.0,18.5,32.5,0.5692307692307692,1135.38,0.0972972972972973,B,0,14.0,Đông,0.33748854627085
e60f6940bca29797062ec575599d5b16,Đường Đào Duy Từ,10.7942586,106.6839488,10.7991177,106.6803031,50.0,14.5,30.5,0.4754098360655737,1956.39,0.1241379310344827,B,0,16.0,Đông,0.338863885934761
e254e5ddc7550b0040a2e8c4bcd412bd,Đường Phạm Văn Đồng,10.8398287,106.7394746,10.8251409,106.710872,65.0,32.0,42.0,0.7619047619047619,1971.43,0.0562499999999999,E,4,10.0,Thông thoáng,0.4329443084785397
7b83e57eef6b9b0d27df3954c0c6a10c,Đường Hồng Bàng,10.75373,106.65443,10.7554182,106.6634172,50.0,13.5,17.5,0.7714285714285715,771.43,0.1333333333333333,B,0,4.0,Đông,0.33365108320520814
8ebb4c8c33e51a98f243c943da7e73e1,Xa Lộ Hà Nội,10.8458797,106.7715847,10.8584028,106.7887514,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
9793e9678dd4c80b990793cdd330a5cb,Hà Huy Giáp,10.8589939,106.6798911,10.8717216,106.6768789,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
c4453b9f2d10111b0d1b59fd270efc2d,Cầu cụt,10.8552658,106.6556187,10.8551425,106.655734,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
11cd545a14b3f700ac39c4d5a330f3fa,Đường Lê Đại Hành,10.7648499,106.6551501,10.7626323,106.6568351,50.0,17.0,31.5,0.5396825396825397,3565.71,0.1058823529411764,B,0,14.5,Đông,0.4203989137984159
49ecdc5552ce5a28149992c19a4c4a1d,Phạm Thế Hiển,10.7404244,106.6548139,10.7508219,106.6874216,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
aed05b4a8b12657ed5b95a0b9cc53203,Đường Phạm Văn Đồng,10.8235017,106.7061476,10.8242579,106.7074369,50.0,36.5,44.0,0.8295454545454546,666.82,0.0493150684931506,E,4,7.5,Thông thoáng,0.39423442140023063
5656bf2ba7f66aa64aec7a8b486ebab9,Lý Thường Kiệt,10.765485,106.6595662,10.7738791,106.6572154,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
416ab8efe59b1653f203084e57cf715e,Đường Cây Bàng,10.7187059,106.5920538,10.7189172,106.5920047,50.0,22.0,35.0,0.6285714285714286,1028.57,0.0818181818181818,C,0,13.0,Trung bình,0.35508609143019115
eb48c7456ae2c4beb72622f31718e6f6,Đường Số 9A,10.7292604,106.6884076,10.7288508,106.6880005,65.0,18.0,33.0,0.5454545454545454,2356.36,0.1,B,0,15.0,Đông,0.38166359120967164
3a1aa87c6bcdaad34a529936ba1386ac,Hoàng Hoa Thám,10.797138,106.6470466,10.8031077,106.6923844,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
1f44fb04b5944655da7f198ac258e82d,Đường Xa Lộ Hà Nội,10.7988988,106.728642,10.7994998,106.7320752,60.0,36.5,42.5,0.8588235294117647,614.12,0.0493150684931506,E,4,6.0,Thông thoáng,0.39317544110842156
bcdfbeb63259abe653c415f33f8e1fb7,Ðiện Biên Phủ,10.78553,106.6927956,10.7780742,106.685171,55.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
a7e8464abc9a8b7fa8ccfdb1d8c3e6bd,Đường Lý Thái Tổ,10.7461614,106.7956925,10.7443127,106.8027109,50.0,43.0,43.0,1.0,720.0,0.041860465116279,E,4,0.0,Thông thoáng,0.413880133480617
2af34f0361bde9c96846a777b2d42b51,Đường Âu Cơ,10.7760618,106.6470365,10.7722809,106.6496421,50.0,18.0,31.0,0.5806451612903226,1672.26,0.1,B,0,13.0,Đông,0.3545496142524706
e50efc6df4e60f7efd231b37a1f22a36,Trần Hưng Ðạo,10.7520028,106.6580656,10.752179,106.6632877,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
6afd746a49d0b1813739926e3782a98c,Đường Phan Thúc Duyện,10.8045573,106.6610854,10.8039431,106.6609131,50.0,30.0,42.0,0.7142857142857143,874.29,0.06,D,4,12.0,Tương đối thoáng,0.38480588588019704
b28e73faf97bb111111ad345d3f83c3f,Nguyễn Thi,10.7505935,106.6591297,10.7505909,106.6591695,50.0,0.0,0.0,1.0,2700.0,,A,2,0.0,Rất đông / kẹt xe,0.49022086762401035
bcdfbeb63259abe653c415f33f8e1fb7,Vòng Xoay Ngã Bảy,10.7678833,106.6745229,10.78553,106.6927956,50.0,25.0,38.0,0.6578947368421053,1463.68,0.072,D,0,13.0,Tương đối thoáng,0.38737513652619154
05c137fe6c30f85f4f01fbd41b8e0694,ấp Mới 1,10.8746132,106.6085312,10.8748532,106.6088444,50.0,24.0,37.0,0.6486486486486487,992.43,0.075,D,4,13.0,Tương đối thoáng,0.36431417732555255
06bcedd952eae18f7df052dc12bed073,Đường Quốc lộ 1A,10.729901,106.602171,10.7277176,106.60178,50.0,52.0,52.0,1.0,540.0,0.0346153846153846,E,4,0.0,Thông thoáng,0.4069400667403085
7e414735915eb505134c1ae99ee1f5f8,Đường Hoàng Sa,10.7916133,106.661654,10.7915741,106.6616367,50.0,19.0,34.0,0.5588235294117647,2308.24,0.0947368421052631,B,0,15.0,Đông,0.3868809038053452
cf96a7ac012ae3bf2e474c3f90b39a19,Lê Đức Thọ,10.8398015,106.6791366,10.8610348,106.6499071,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
e3aae21f4d5f96ba007d0355dfde2112,Đường Nguyễn Trãi,10.7711638,106.6930476,10.7529979,106.6588732,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
04333fe7c5c67cf08d89fe0bc6d041fa,Đường Cao Triều Phát,10.7311497,106.712272,10.7302354,106.7122946,50.0,29.0,34.0,0.8529411764705882,1249.41,0.0620689655172413,D,4,5.0,Tương đối thoáng,0.40488026173577196
032c252746f3dc7a69f21b37884a1b01,đường song hành cao tốc Long Thành Dầu Giây,10.7957644,106.7806947,10.7957648,106.7808587,50.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
b11770597d1bb3722013241f37a0ca4f,Đường Hải Thượng Lãn Ông,10.750916,106.6564736,10.7504187,106.6633972,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
af1638d7752e8b881830970c73587a23,Đường Hoàng Minh Giám,10.8123044,106.6768879,10.80837,106.6736261,50.0,16.5,31.0,0.532258064516129,2403.87,0.1090909090909091,B,0,14.5,Đông,0.3716753094830746
cb8f17d21348ad140c8a6868fb442f2f,Phạm Văn Đồng,10.818071,106.6867094,10.823167,106.7030896,50.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
52b178c7b399b7c542dfef7654a82b37,Vòng Xoay,10.750597,106.6592038,10.7506107,106.6592357,50.0,16.0,30.0,0.5333333333333333,3600.0,0.1124999999999999,B,0,14.0,Đông,0.4135233518631871
4978590a182110740fd4defcabb9d463,Đường Quốc lộ 1A,10.7237483,106.6010824,10.7238063,106.6010908,60.0,53.0,53.0,1.0,1080.0,0.0339622641509433,E,4,0.0,Thông thoáng,0.427760266961234
19b4a156b48dd03667819ca43a83dbb8,Đường đất,10.8368731,106.7001735,10.830835,106.6929691,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
9ef65b4becace6d590f765878c758b50,Đường Trần Nhật Duật,10.7916682,106.6898524,10.7915069,106.6888956,50.0,11.0,24.0,0.4583333333333333,1335.0,0.1636363636363636,B,0,13.0,Đông,0.27683934000462795
f804c0bf2888c95589c44831e208fc2d,Quách Thị Trang,10.7047386,106.8353721,10.7048398,106.8345554,60.0,35.0,46.0,0.7608695652173914,1580.87,0.0514285714285714,E,4,11.0,Thông thoáng,0.4270156728029018
03b477d928da55ca9ffa29542cabadf9,Cộng Hòa,10.8009238,106.6600301,10.8016842,106.6509196,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
acc73b2742b6a7ae6a316c547525d1d1,Nguyễn Khoái,10.7558779,106.6939259,10.7533608,106.6952956,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
3ea305cbef3167c345c81b93932e4cf8,Đường Nguyễn Thái Sơn,10.8145897,106.6790274,10.8177209,106.6814029,50.0,20.0,34.0,0.5882352941176471,1651.76,0.09,C,0,14.0,Trung bình,0.3674520622260899
b696fc42fe664c8db994254601b5855c,Đường Hồng Bàng,10.7534697,106.6530134,10.753623,106.6478806,50.0,27.0,35.0,0.7714285714285715,1542.86,0.0666666666666666,D,0,8.0,Tương đối thoáng,0.4021039588772084
fb32fb1c46998abfe7d3427292b49d6a,Đường Phạm Văn Đồng,10.8196001,106.6902882,10.837129,106.7326464,65.0,31.0,43.5,0.7126436781609196,2193.1,0.0580645161290322,D,4,12.5,Tương đối thoáng,0.4396238466886162
381092131277420bae740266d89055c3,Đường Hà Huy Giáp,10.8629755,106.6803378,10.8591758,106.6799122,50.0,25.0,34.0,0.7352941176470589,1254.71,0.072,D,4,9.0,Tương đối thoáng,0.38155519638064184
f2cca9ecbb9945a5cdf82c34e47e6227,Hẻm 373 Lý Thường Kiệt,10.7801804,106.654269,10.7803895,106.6547735,50.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
7642b13b19d9c6929cf66e4bf469be97,Lê Qúy Đôn,10.8832727,106.800583,10.8832727,106.800583,45.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
262cbdf1777be39dabf6d19c07b9a079,Quận Tân Bình,10.7902723,106.6523466,10.8117157,106.6648526,40.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
f4f7cbdb58c848cd2364e53e9d891250,Cầu Thầy Tiêu,10.7289172,106.716972,10.7294379,106.7153476,80.0,0.0,0.0,1.0,1800.0,,A,2,0.0,Rất đông / kẹt xe,0.45552053392246794
1ffd381733dc696272b3a0db86e73ed5,Đường Phan Xích Long,10.7946727,106.693204,10.7958364,106.6927968,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
f521b9189379948467851f9a32299097,Đường Xa Lộ Hà Nội,10.8575649,106.7860239,10.8378557,106.7676582,50.0,39.5,49.0,0.8061224489795918,708.98,0.0455696202531645,E,4,9.5,Thông thoáng,0.40282325243902756
a564f038f5d9a89c41047d3ee5b510ff,Đường Số 7,10.8249576,106.6029789,10.8249497,106.6029143,50.0,36.0,47.0,0.7659574468085106,781.28,0.05,E,4,11.0,Thông thoáng,0.39887839315157625
f6ed2d4c6e4db8d25250b835d732f70f,Đường Sư Vạn Hạnh,10.7697703,106.6710427,10.769677,106.6710665,50.0,13.5,26.5,0.5094339622641509,1243.02,0.1333333333333333,B,0,13.0,Đông,0.3003268470121177
e4125b6fed6b067a2590c97f5141fe9d,Lý Thường Kiệt,10.7887464,106.6529164,10.7805208,106.6552592,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
1ef01f1af018ff06b9ba19eb43edf177,Lê Hồng Phong,10.760492,106.6770991,10.7663147,106.6749228,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
c1d9c55ac84173f24d9850910ad301af,Đường Tạ Uyên,10.7537874,106.6537848,10.7537826,106.6537256,50.0,26.0,35.0,0.7428571428571429,2468.57,0.0692307692307692,D,0,9.0,Tương đối thoáng,0.43235777742639175
ee3a62132d60650c698f951d336fd4f7,Đường Lạc Long Quân,10.7742613,106.6477025,10.769814,106.6444321,50.0,19.0,32.0,0.59375,1091.25,0.0947368421052631,B,0,13.0,Đông,0.3390811179066968
74ef85fbba86aea448f55f140da46e7f,Đường Lê Minh Xuân,10.786231,106.651613,10.7874965,106.6560086,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
4acc35dfc56bacf61b6804ae09abdd9c,Lê Văn Việt,10.8486663,106.7744207,10.8484707,106.774693,50.0,0.0,0.0,1.0,2700.0,,A,2,0.0,Rất đông / kẹt xe,0.49022086762401035
e4125b6fed6b067a2590c97f5141fe9d,Đường Lý Thường Kiệt,10.7805208,106.6552592,10.7787511,106.6557798,50.0,16.0,31.0,0.5161290322580645,1846.45,0.1124999999999999,B,0,15.0,Đông,0.3464893963469327
bc56b10658d431cbf3782373345d71b3,Hoà Hảo,10.7597892,106.6590053,10.7603765,106.6617195,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
2f1bdbe2cf4979978d49925cf2871b35,Bến Vân Đồn,10.7584116,106.6937223,10.7573004,106.6918919,60.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
eb7db68e1472770b808a2181c54828b9,Đường Kinh Dương Vương,10.7384659,106.6149043,10.7379148,106.6147828,50.0,25.0,35.0,0.7142857142857143,1311.43,0.072,D,0,10.0,Tương đối thoáng,0.3823053848086221
5c004ea2ebb15c29edb255aed69fafd1,Phạm Văn Đồng,10.8316231,106.7254178,10.8402083,106.7418062,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
e553cd5c3a7edecf84a2689095a9f748,Đường Trần Huy Liệu,10.792161,106.6779981,10.794303,106.6778425,50.0,16.5,33.5,0.4925373134328358,1273.43,0.1090909090909091,B,0,17.0,Đông,0.3312701378663675
f1fe8c6487b8951009b7e4f5a032eebb,Đường Nghĩa Phát,10.7836425,106.6543665,10.7857783,106.6579632,50.0,18.5,33.0,0.5606060606060606,1150.91,0.0972972972972973,B,0,14.5,Đông,0.3383632804053745
cb19f4ec4fb65fd0ede65fb5ba4bb487,Đường Lý Chính Thắng,10.7792426,106.6820441,10.788335,106.6850959,55.0,10.0,28.0,0.3571428571428571,3034.29,0.18,B,0,18.0,Đông,0.33721111072703247
02862b37fd3ae1f424a8a25e660c1147,Đường Hàn Hải Nguyên,10.7580377,106.6496262,10.757963,106.6489515,50.0,22.5,33.0,0.6818181818181818,1399.09,0.08,C,0,10.5,Trung bình,0.37334753497348994
49659a77c26e913c341cbca256c8cc7b,Cầu Thanh Lộc,10.8608943,106.6696497,10.8610728,106.6698521,50.0,0.0,0.0,1.0,900.0,,A,2,0.0,Rất đông / kẹt xe,0.4208202002209255
d21e230286ed05f3b67dd652c64f0201,Xa Lộ Hà Nội,10.8633078,106.7965925,10.8010884,106.7392519,55.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
6b0fbf6a2e4ef04b02bd48b90ded9f0e,Đường Lý Thường Kiệt,10.7765701,106.656462,10.7765446,106.6563765,50.0,19.0,33.0,0.5757575757575758,1123.64,0.0947368421052631,B,0,14.0,Đông,0.3404887908905032
e43538d8c2cafb6c92cd81166c383ffd,Lãnh Binh Thăng,10.7653269,106.6464629,10.7632537,106.6503161,50.0,0.0,0.0,1.0,1350.0,,A,2,0.0,Rất đông / kẹt xe,0.4381703670716967
c79e211f70eccbf9c5834a86b875367e,Đường An Phú Đông 3,10.8547157,106.7063222,10.8547574,106.7068791,50.0,29.0,48.0,0.6041666666666666,1072.5,0.0620689655172413,D,4,19.0,Tương đối thoáng,0.4019334631051189
565705c0eed96a1a9a86d19728864b8e,Đường Thoại Ngọc Hầu,10.7842211,106.6392437,10.78599,106.6416689,50.0,17.0,31.0,0.5483870967741935,1172.9,0.1058823529411764,B,0,14.0,Đông,0.3279081895208816
76af8535a1772f60979e2ace59b57ceb,Hàn Hải Nguyên,10.7582635,106.6457587,10.7580428,106.648904,50.0,0.0,0.0,1.0,2250.0,,A,2,0.0,Rất đông / kẹt xe,0.4728707007732391
9bcf9d131b18487f8813ef4c6c42ab9e,Hẻm 145 Nguyễn Thiện Thuật,10.7680707,106.679824,10.7676816,106.6802989,50.0,20.0,30.5,0.6557377049180327,979.67,0.09,C,0,10.5,Trung bình,0.34337899476415923
c5ba02c38f7cc53873ee9f364b07a153,Đường Phạm Văn Đồng,10.8344857,106.7294684,10.8156051,106.6818266,65.0,31.5,43.5,0.7241379310344828,3426.21,0.0571428571428571,E,4,12.0,Thông thoáng,0.48840966588667256
